index;2025;2030;2035;2040;2045;2050
8036;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8037;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8038;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8039;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8040;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8041;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8042;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8043;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8044;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8045;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8046;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8047;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8048;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8049;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8050;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8051;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8052;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8053;2,00E-04;2,00E-04;2,00E-04;2,00E-04;2,00E-04;2,00E-04
8054;1,48E-04;1,48E-04;1,48E-04;1,48E-04;1,48E-04;1,48E-04
8055;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8056;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8057;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8058;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8059;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8060;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8061;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8062;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8063;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8064;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8065;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8066;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8067;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8068;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8069;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8070;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8071;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8072;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8073;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8074;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8075;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8076;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8077;1,84E-04;1,84E-04;1,84E-04;1,84E-04;1,84E-04;1,84E-04
8078;1,44E-04;1,44E-04;1,44E-04;1,44E-04;1,44E-04;1,44E-04
8079;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8080;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8081;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8082;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8083;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8084;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8085;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8086;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8087;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8088;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8089;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8090;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8091;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8092;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8093;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8094;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8095;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8096;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8097;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8098;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8099;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8100;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
